division,estado,municipio,anio,mes,intervalo_horario,cargo,valor,Fecha
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2022,2,-,Capacidad,351.22,2022-02
CENTRO ORIENTE,PUEBLA,PUEBLA,2022,2,-,Fijo,313.9,2022-02
CENTRO ORIENTE,PUEBLA,PUEBLA,2022,2,Base,Variable (Energía),0.9563,2022-02
CENTRO ORIENTE,PUEBLA,PUEBLA,2022,2,Intermedia,Variable (Energía),1.6979,2022-02
CENTRO ORIENTE,PUEBLA,PUEBLA,2022,2,Punta,Variable (Energía),1.9144,2022-02
CENTRO ORIENTE,PUEBLA,PUEBLA,2022,2,-,Distribución,163.94,2022-02
CENTRO ORIENTE,PUEBLA,PUEBLA,2022,2,-,Capacidad,348.09,2022-02
CENTRO SUR,MORELOS,CUERNAVACA,2022,2,-,Fijo,314.31,2022-02
CENTRO SUR,MORELOS,CUERNAVACA,2022,2,Base,Variable (Energía),0.8806,2022-02
CENTRO SUR,MORELOS,CUERNAVACA,2022,2,Intermedia,Variable (Energía),1.5436,2022-02
CENTRO SUR,MORELOS,CUERNAVACA,2022,2,Punta,Variable (Energía),1.7452,2022-02
CENTRO SUR,MORELOS,CUERNAVACA,2022,2,-,Distribución,242.43,2022-02
CENTRO SUR,MORELOS,CUERNAVACA,2022,2,-,Capacidad,326.88,2022-02
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2022,2,-,Fijo,340.95,2022-02
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2022,2,Base,Variable (Energía),0.9118,2022-02
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2022,2,Intermedia,Variable (Energía),1.5317,2022-02
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2022,2,Punta,Variable (Energía),1.7727,2022-02
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2022,2,-,Distribución,136.36,2022-02
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2022,2,-,Capacidad,351.36,2022-02
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2022,2,-,Fijo,372.22,2022-02
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2022,2,Base,Variable (Energía),0.9306,2022-02
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2022,2,Intermedia,Variable (Energía),1.4363,2022-02
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2022,2,Punta,Variable (Energía),1.5575,2022-02
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2022,2,-,Distribución,63.39,2022-02
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2022,2,-,Capacidad,359.94,2022-02
JALISCO,JALISCO,GUADALAJARA,2022,2,-,Fijo,333.35,2022-02
JALISCO,JALISCO,GUADALAJARA,2022,2,Base,Variable (Energía),0.924,2022-02
JALISCO,JALISCO,GUADALAJARA,2022,2,Intermedia,Variable (Energía),1.6376,2022-02
JALISCO,JALISCO,GUADALAJARA,2022,2,Punta,Variable (Energía),1.8407,2022-02
JALISCO,JALISCO,GUADALAJARA,2022,2,-,Distribución,175.88,2022-02
JALISCO,JALISCO,GUADALAJARA,2022,2,-,Capacidad,351.36,2022-02
NOROESTE,SONORA,HERMOSILLO,2022,2,-,Fijo,551.76,2022-02
NOROESTE,SONORA,HERMOSILLO,2022,2,Base,Variable (Energía),0.8844,2022-02
NOROESTE,SONORA,HERMOSILLO,2022,2,Intermedia,Variable (Energía),1.4085,2022-02
NOROESTE,SONORA,HERMOSILLO,2022,2,Punta,Variable (Energía),1.5597,2022-02
NOROESTE,SONORA,HERMOSILLO,2022,2,-,Distribución,99.49,2022-02
NOROESTE,SONORA,HERMOSILLO,2022,2,-,Capacidad,351.36,2022-02
ORIENTE,VERACRUZ,VERACRUZ,2022,2,-,Fijo,359.72,2022-02
ORIENTE,VERACRUZ,VERACRUZ,2022,2,Base,Variable (Energía),0.848,2022-02
ORIENTE,VERACRUZ,VERACRUZ,2022,2,Intermedia,Variable (Energía),1.4797,2022-02
ORIENTE,VERACRUZ,VERACRUZ,2022,2,Punta,Variable (Energía),1.6604,2022-02
ORIENTE,VERACRUZ,VERACRUZ,2022,2,-,Distribución,222.09,2022-02
ORIENTE,VERACRUZ,VERACRUZ,2022,2,-,Capacidad,322.51,2022-02
PENINSULAR,YUCATÁN,MERIDA,2022,2,-,Fijo,410.63,2022-02
PENINSULAR,YUCATÁN,MERIDA,2022,2,Base,Variable (Energía),1.1212,2022-02
PENINSULAR,YUCATÁN,MERIDA,2022,2,Intermedia,Variable (Energía),1.8774,2022-02
PENINSULAR,YUCATÁN,MERIDA,2022,2,Punta,Variable (Energía),2.0932,2022-02
PENINSULAR,YUCATÁN,MERIDA,2022,2,-,Distribución,99.6,2022-02
PENINSULAR,YUCATÁN,MERIDA,2022,2,-,Capacidad,351.36,2022-02
SURESTE,TABASCO,BALANCAN,2022,2,-,Fijo,585.06,2022-02
SURESTE,TABASCO,BALANCAN,2022,2,Base,Variable (Energía),0.9212,2022-02
SURESTE,TABASCO,BALANCAN,2022,2,Intermedia,Variable (Energía),1.5881,2022-02
SURESTE,TABASCO,BALANCAN,2022,2,Punta,Variable (Energía),1.7794,2022-02
SURESTE,TABASCO,BALANCAN,2022,2,-,Distribución,155.02,2022-02
SURESTE,TABASCO,BALANCAN,2022,2,-,Capacidad,309.05,2022-02
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2022,2,-,Fijo,505.9,2022-02
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2022,2,Base,Variable (Energía),1.0083,2022-02
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2022,2,Intermedia,Variable (Energía),1.6554,2022-02
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2022,2,Punta,Variable (Energía),1.9305,2022-02
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2022,2,-,Distribución,66.65,2022-02
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2022,2,-,Capacidad,359.94,2022-02
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2022,2,-,Fijo,668.11,2022-02
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2022,2,Base,Variable (Energía),1.0057,2022-02
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2022,2,Intermedia,Variable (Energía),1.644,2022-02
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2022,2,Punta,Variable (Energía),1.9193,2022-02
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2022,2,-,Distribución,94.43,2022-02
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2022,2,-,Capacidad,359.94,2022-02
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2022,2,-,Fijo,586.59,2022-02
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2022,2,Base,Variable (Energía),1.0155,2022-02
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2022,2,Intermedia,Variable (Energía),1.6649,2022-02
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2022,2,Punta,Variable (Energía),1.9444,2022-02
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2022,2,-,Distribución,74.0,2022-02
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2022,2,-,Capacidad,359.94,2022-02
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2022,3,-,Fijo,535.8,2022-03
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2022,3,Base,Variable (Energía),0.5635,2022-03
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2022,3,Intermedia,Variable (Energía),0.8669,2022-03
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2022,3,Punta,Variable (Energía),1.1649,2022-03
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2022,3,-,Distribución,98.61,2022-03
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2022,3,-,Capacidad,320.71,2022-03
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2022,3,-,Fijo,535.8,2022-03
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2022,3,Base,Variable (Energía),1.8934,2022-03
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2022,3,Intermedia,Variable (Energía),2.4001,2022-03
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2022,3,Punta,Variable (Energía),3.3724,2022-03
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2022,3,-,Distribución,98.61,2022-03
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2022,3,-,Capacidad,229.9,2022-03
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2022,3,-,Fijo,277.76,2022-03
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2022,3,Base,Variable (Energía),0.9607,2022-03
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2022,3,Intermedia,Variable (Energía),1.6948,2022-03
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2022,3,Punta,Variable (Energía),1.9288,2022-03
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2022,3,-,Distribución,107.45,2022-03
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2022,3,-,Capacidad,351.36,2022-03
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2022,3,-,Fijo,274.38,2022-03
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2022,3,Base,Variable (Energía),0.9587,2022-03
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2022,3,Intermedia,Variable (Energía),1.6971,2022-03
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2022,3,Punta,Variable (Energía),1.9095,2022-03
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2022,3,-,Distribución,170.4,2022-03
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2022,3,-,Capacidad,351.22,2022-03
CENTRO ORIENTE,PUEBLA,PUEBLA,2022,3,-,Fijo,313.9,2022-03
CENTRO ORIENTE,PUEBLA,PUEBLA,2022,3,Base,Variable (Energía),0.9563,2022-03
CENTRO ORIENTE,PUEBLA,PUEBLA,2022,3,Intermedia,Variable (Energía),1.6979,2022-03
CENTRO ORIENTE,PUEBLA,PUEBLA,2022,3,Punta,Variable (Energía),1.9145,2022-03
CENTRO ORIENTE,PUEBLA,PUEBLA,2022,3,-,Distribución,163.94,2022-03
CENTRO ORIENTE,PUEBLA,PUEBLA,2022,3,-,Capacidad,348.1,2022-03
CENTRO SUR,MORELOS,CUERNAVACA,2022,3,-,Fijo,314.31,2022-03
CENTRO SUR,MORELOS,CUERNAVACA,2022,3,Base,Variable (Energía),0.8806,2022-03
CENTRO SUR,MORELOS,CUERNAVACA,2022,3,Intermedia,Variable (Energía),1.5436,2022-03
CENTRO SUR,MORELOS,CUERNAVACA,2022,3,Punta,Variable (Energía),1.7452,2022-03
CENTRO SUR,MORELOS,CUERNAVACA,2022,3,-,Distribución,242.43,2022-03
CENTRO SUR,MORELOS,CUERNAVACA,2022,3,-,Capacidad,326.89,2022-03
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2022,3,-,Fijo,340.95,2022-03
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2022,3,Base,Variable (Energía),0.9118,2022-03
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2022,3,Intermedia,Variable (Energía),1.5317,2022-03
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2022,3,Punta,Variable (Energía),1.7727,2022-03
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2022,3,-,Distribución,136.36,2022-03
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2022,3,-,Capacidad,351.36,2022-03
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2022,3,-,Fijo,372.22,2022-03
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2022,3,Base,Variable (Energía),0.9306,2022-03
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2022,3,Intermedia,Variable (Energía),1.4363,2022-03
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2022,3,Punta,Variable (Energía),1.5575,2022-03
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2022,3,-,Distribución,63.39,2022-03
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2022,3,-,Capacidad,359.94,2022-03
JALISCO,JALISCO,GUADALAJARA,2022,3,-,Fijo,333.35,2022-03
JALISCO,JALISCO,GUADALAJARA,2022,3,Base,Variable (Energía),0.924,2022-03
JALISCO,JALISCO,GUADALAJARA,2022,3,Intermedia,Variable (Energía),1.6376,2022-03
JALISCO,JALISCO,GUADALAJARA,2022,3,Punta,Variable (Energía),1.8408,2022-03
JALISCO,JALISCO,GUADALAJARA,2022,3,-,Distribución,175.88,2022-03
JALISCO,JALISCO,GUADALAJARA,2022,3,-,Capacidad,351.36,2022-03
NOROESTE,SONORA,HERMOSILLO,2022,3,-,Fijo,551.76,2022-03
NOROESTE,SONORA,HERMOSILLO,2022,3,Base,Variable (Energía),0.8844,2022-03
NOROESTE,SONORA,HERMOSILLO,2022,3,Intermedia,Variable (Energía),1.4085,2022-03
NOROESTE,SONORA,HERMOSILLO,2022,3,Punta,Variable (Energía),1.5597,2022-03
NOROESTE,SONORA,HERMOSILLO,2022,3,-,Distribución,99.49,2022-03
NOROESTE,SONORA,HERMOSILLO,2022,3,-,Capacidad,351.36,2022-03
ORIENTE,VERACRUZ,VERACRUZ,2022,3,-,Fijo,359.72,2022-03
ORIENTE,VERACRUZ,VERACRUZ,2022,3,Base,Variable (Energía),0.848,2022-03
ORIENTE,VERACRUZ,VERACRUZ,2022,3,Intermedia,Variable (Energía),1.4797,2022-03
ORIENTE,VERACRUZ,VERACRUZ,2022,3,Punta,Variable (Energía),1.6604,2022-03
ORIENTE,VERACRUZ,VERACRUZ,2022,3,-,Distribución,222.09,2022-03
ORIENTE,VERACRUZ,VERACRUZ,2022,3,-,Capacidad,322.51,2022-03
PENINSULAR,YUCATÁN,MERIDA,2022,3,-,Fijo,410.63,2022-03
PENINSULAR,YUCATÁN,MERIDA,2022,3,Base,Variable (Energía),1.1212,2022-03
PENINSULAR,YUCATÁN,MERIDA,2022,3,Intermedia,Variable (Energía),1.8774,2022-03
PENINSULAR,YUCATÁN,MERIDA,2022,3,Punta,Variable (Energía),2.0932,2022-03
PENINSULAR,YUCATÁN,MERIDA,2022,3,-,Distribución,99.6,2022-03
PENINSULAR,YUCATÁN,MERIDA,2022,3,-,Capacidad,351.36,2022-03
SURESTE,TABASCO,BALANCAN,2022,3,-,Fijo,585.06,2022-03
SURESTE,TABASCO,BALANCAN,2022,3,Base,Variable (Energía),0.9212,2022-03
SURESTE,TABASCO,BALANCAN,2022,3,Intermedia,Variable (Energía),1.5881,2022-03
SURESTE,TABASCO,BALANCAN,2022,3,Punta,Variable (Energía),1.7794,2022-03
SURESTE,TABASCO,BALANCAN,2022,3,-,Distribución,155.02,2022-03
SURESTE,TABASCO,BALANCAN,2022,3,-,Capacidad,309.06,2022-03
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2022,3,-,Fijo,505.9,2022-03
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2022,3,Base,Variable (Energía),1.0083,2022-03
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2022,3,Intermedia,Variable (Energía),1.6554,2022-03
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2022,3,Punta,Variable (Energía),1.9305,2022-03
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2022,3,-,Distribución,66.65,2022-03
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2022,3,-,Capacidad,359.94,2022-03
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2022,3,-,Fijo,668.11,2022-03
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2022,3,Base,Variable (Energía),1.0057,2022-03
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2022,3,Intermedia,Variable (Energía),1.644,2022-03
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2022,3,Punta,Variable (Energía),1.9193,2022-03
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2022,3,-,Distribución,94.43,2022-03
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2022,3,-,Capacidad,359.94,2022-03
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2022,3,-,Fijo,586.59,2022-03
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2022,3,Base,Variable (Energía),1.0155,2022-03
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2022,3,Intermedia,Variable (Energía),1.6649,2022-03
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2022,3,Punta,Variable (Energía),1.9444,2022-03
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2022,3,-,Distribución,74.0,2022-03
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2022,3,-,Capacidad,359.94,2022-03
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2022,4,-,Fijo,535.8,2022-04
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2022,4,Base,Variable (Energía),0.5747,2022-04
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2022,4,Intermedia,Variable (Energía),0.8872,2022-04
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2022,4,Punta,Variable (Energía),1.1942,2022-04
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2022,4,-,Distribución,98.61,2022-04
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2022,4,-,Capacidad,330.35,2022-04
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2022,4,-,Fijo,535.8,2022-04
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2022,4,Base,Variable (Energía),1.9446,2022-04
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2022,4,Intermedia,Variable (Energía),2.4665,2022-04
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2022,4,Punta,Variable (Energía),3.4681,2022-04
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2022,4,-,Distribución,98.61,2022-04
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2022,4,-,Capacidad,236.8,2022-04
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2022,4,-,Fijo,277.76,2022-04
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2022,4,Base,Variable (Energía),0.9839,2022-04
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2022,4,Intermedia,Variable (Energía),1.74,2022-04
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2022,4,Punta,Variable (Energía),1.9811,2022-04
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2022,4,-,Distribución,107.45,2022-04
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2022,4,-,Capacidad,361.91,2022-04
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2022,4,-,Fijo,274.38,2022-04
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2022,4,Base,Variable (Energía),0.9818,2022-04
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2022,4,Intermedia,Variable (Energía),1.7424,2022-04
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2022,4,Punta,Variable (Energía),1.9611,2022-04
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2022,4,-,Distribución,170.4,2022-04
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2022,4,-,Capacidad,361.77,2022-04
CENTRO ORIENTE,PUEBLA,PUEBLA,2022,4,-,Fijo,313.9,2022-04
CENTRO ORIENTE,PUEBLA,PUEBLA,2022,4,Base,Variable (Energía),0.9794,2022-04
CENTRO ORIENTE,PUEBLA,PUEBLA,2022,4,Intermedia,Variable (Energía),1.7432,2022-04
CENTRO ORIENTE,PUEBLA,PUEBLA,2022,4,Punta,Variable (Energía),1.9663,2022-04
CENTRO ORIENTE,PUEBLA,PUEBLA,2022,4,-,Distribución,163.94,2022-04
CENTRO ORIENTE,PUEBLA,PUEBLA,2022,4,-,Capacidad,358.56,2022-04
CENTRO SUR,MORELOS,CUERNAVACA,2022,4,-,Fijo,314.31,2022-04
CENTRO SUR,MORELOS,CUERNAVACA,2022,4,Base,Variable (Energía),0.9014,2022-04
CENTRO SUR,MORELOS,CUERNAVACA,2022,4,Intermedia,Variable (Energía),1.5843,2022-04
CENTRO SUR,MORELOS,CUERNAVACA,2022,4,Punta,Variable (Energía),1.7919,2022-04
CENTRO SUR,MORELOS,CUERNAVACA,2022,4,-,Distribución,242.43,2022-04
CENTRO SUR,MORELOS,CUERNAVACA,2022,4,-,Capacidad,336.71,2022-04
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2022,4,-,Fijo,340.95,2022-04
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2022,4,Base,Variable (Energía),0.9336,2022-04
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2022,4,Intermedia,Variable (Energía),1.5721,2022-04
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2022,4,Punta,Variable (Energía),1.8202,2022-04
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2022,4,-,Distribución,136.36,2022-04
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2022,4,-,Capacidad,361.91,2022-04
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2022,4,-,Fijo,372.22,2022-04
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2022,4,Base,Variable (Energía),0.9529,2022-04
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2022,4,Intermedia,Variable (Energía),1.4738,2022-04
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2022,4,Punta,Variable (Energía),1.5986,2022-04
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2022,4,-,Distribución,63.39,2022-04
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2022,4,-,Capacidad,370.76,2022-04
JALISCO,JALISCO,GUADALAJARA,2022,4,-,Fijo,333.35,2022-04
JALISCO,JALISCO,GUADALAJARA,2022,4,Base,Variable (Energía),0.9461,2022-04
JALISCO,JALISCO,GUADALAJARA,2022,4,Intermedia,Variable (Energía),1.6811,2022-04
JALISCO,JALISCO,GUADALAJARA,2022,4,Punta,Variable (Energía),1.8904,2022-04
